Species	BAN001.A0101.SG1.1_10M	BAN001.A0102.SG1.4_10M	CDM019.A0101.SG1.1_10M	CDM019.A0102.SG1.4_10M	CDM020.A0101.SG1.1_10M	CDM020.A0102.SG1.4_10M	FUM001.A0101.SG1.1_10M	FUM001.A0102.SG1.4_10M	FUM002.A0101.SG1.1_10M	FUM002.A0102.SG1.5_10M	FUM003.A0101.SG1.1_10M	FUM003.A0102.SG1.4_10M	GDN001.A0101.SG1.1_10M	GDN001.A0102.SG1.3_10M	GOY005.A0101.SG1.2_10M	GOY005.A0103.SG1.4_10M	GOY006.A0101.SG1.2_10M	GOY006.A0102.SG1.5_10M	GUE001.A0101.SG1.1_10M	GUE001.A0102.SG1.4_10M	PES001.B0101.SG1.3_10M	PES001.B0102.SG1.5_10M	SPM002.A0101.SG1.1_10M	SPM002.A0103.SG1.4_10M	VLD001.A0101.SG1.1_10M	VLD001.A0102.SG1.2_10M	ZAF001.A0101.SG1.1_10M	ZAF001.A0103.SG1.4_10M
HIMB59 sp902574995	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HIMB59 sp902575065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902575725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902588615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902591315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902594145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
HIMB59 sp902595525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902599405	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902601865	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902610175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902610255	0	0	2	2	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902610415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902611415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902613185	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902613845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902615815	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902616855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902617465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902617515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902619375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902621205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIMB59 sp902632575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HK1 sp000583135	0	0	1	0	1	0	3	0	0	1	0	0	0	0	1	0	1	1	3	0	3	4	0	0	0	0	0	1
HKB111 sp018725175	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HKB111 sp018725485	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HKB214 sp018333395	0	0	1	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
HKB214 sp018725565	0	0	1	0	0	2	0	0	5	2	2	0	0	0	2	0	1	1	0	0	0	1	0	0	1	0	1	0
HKCCE3408 sp015689685	0	0	3	0	2	2	8	0	0	3	2	0	8	0	0	0	0	1	5	0	5	0	0	0	3	2	4	1
HKCCE3408 sp015689705	1	0	5	0	0	0	8	0	1	0	4	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLUCCA01 sp001314545	0	0	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
HLUCCA09 sp001314685	0	0	6	0	0	3	4	0	3	0	0	0	6	1	0	0	0	0	1	0	2	0	0	0	0	0	4	0
HLUCCA09 sp003340565	0	0	0	0	2	1	4	0	0	0	0	2	5	0	0	0	3	0	0	2	0	1	0	0	2	0	0	0
HLUCCA09 sp003390865	0	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	3	0	0	0	1	0	0	0	4	0
HMF5848 sp003944835	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HMF7056 sp009834915	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HMF7647 sp009834875	0	0	0	0	1	1	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-37-13b sp001789395	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-39-17 sp001817425	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-43-120 sp001821295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HO2-43-30 sp001819985	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
HO2-45-11b sp001817055	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
HO2-45-11b sp001817115	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-45-13 sp001821765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-45-28 sp001819395	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
HO2-45-28 sp016432485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HO2-49-34 sp001781205	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-49-34 sp001783515	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HO2-FULL-38-9 sp001793095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HO2-FULL-47-45 sp001776775	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	52	6	0	0
HOT-345 sp003260355	0	0	243	403	1217	1907	69	19	62	98	15	15	0	0	62	42	56	88	0	0	27	47	0	0	3	5	1	0
HOT-345 sp013333295	0	0	4	4	20	39	2	0	5	12	1	3	0	0	7	2	5	19	0	0	0	0	0	0	0	0	0	1
HOT-345 sp013333605	0	4	18	40	794	1461	4	2	12	12	29	21	0	0	164	155	74	86	1	0	9	16	1	0	3	0	1	0
HOT-345 sp017453665	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
HR10 sp002898775	0	0	3	1	1	0	0	0	2	0	0	1	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0
HR10 sp002923315	1	0	0	1	1	0	5	0	1	0	1	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	1	0
HRBIN01 sp002898355	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRBIN02 sp002898395	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRBIN02 sp009889515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
HRBIN11 sp002898535	0	0	1	0	1	0	0	3	2	1	1	0	3	2	0	1	2	0	6	0	2	1	0	0	1	1	6	0
HRBIN12 sp002898915	0	0	1	5	0	3	10	0	1	1	2	0	3	0	1	0	1	1	23	0	4	1	0	1	0	0	5	0
HRBIN12 sp004366195	0	0	2	1	1	0	24	1	4	1	4	1	0	1	3	0	6	1	29	2	2	2	0	0	1	0	14	1
HRBIN15 sp002898555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	2	0
HRBIN16 sp002898895	0	0	0	0	1	0	0	0	0	0	3	0	5	0	1	0	0	0	5	0	0	0	2	0	0	0	0	0
HRBIN16 sp013314755	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	1	0
HRBIN17 sp002898575	0	0	0	0	1	1	0	0	0	0	2	0	3	0	6	0	3	0	0	0	1	0	0	0	0	0	2	0
HRBIN21 sp002898295	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	3	0	0	0	0	0	1	0	1	0
HRBIN23 sp002923335	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0
HRBIN24 sp002898715	0	0	1	0	0	1	4	0	0	0	2	0	0	0	0	0	0	1	6	0	2	0	0	0	0	0	0	0
HRBIN25 sp002898615	0	0	0	0	1	0	0	0	3	0	0	1	0	0	0	1	2	0	3	0	1	0	0	0	0	0	4	1
HRBIN26 sp002898875	0	0	1	0	2	0	1	0	0	1	2	0	11	0	2	0	1	1	1	0	1	2	0	0	1	1	1	1
HRBIN26 sp014874455	0	0	0	0	5	0	0	1	1	0	2	0	2	0	1	0	1	0	7	0	0	1	0	0	0	1	0	1
HRBIN29 sp002898215	0	0	4	1	3	0	4	0	2	0	1	0	0	0	0	0	1	1	4	0	0	0	0	0	0	0	2	0
HRBIN30 sp002898795	12	6	0	2	1	0	13	5	1	3	3	2	13	6	11	0	2	1	121	5	1	1	63	16	9	8	39	25
HRBIN32 sp002898935	0	0	2	0	0	0	2	1	1	0	3	2	4	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
HRBIN33 sp002923375	0	0	0	0	1	0	3	0	3	0	0	0	7	0	0	0	0	0	7	0	3	0	0	0	1	1	2	0
HRBIN34 sp002923395	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	1	0	0	0	0	0	0
HRBIN35 sp002898235	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HRBIN36 sp002898995	0	0	1	1	0	0	0	0	2	0	0	0	0	1	2	1	1	2	5	2	0	1	0	0	0	0	0	0
HRBIN39 sp002898955	0	0	0	0	2	2	0	0	0	0	1	0	0	0	1	0	0	0	5	0	2	2	0	0	0	0	3	0
HRBIN39 sp015490605	0	0	1	1	1	1	0	0	1	0	3	1	1	0	1	0	2	2	2	0	1	0	0	0	1	0	0	0
HRBIN40 sp002898275	0	0	0	0	4	1	1	1	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0
HS-T3 sp000829755	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
HS-T3 sp011125455	0	0	0	0	0	0	9	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0
HT-58-2 sp002163975	0	0	0	1	0	0	0	0	6	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
HT1-32 sp009649675	0	0	1	0	0	1	3	0	1	0	0	0	0	0	5	1	0	1	0	0	2	0	4	0	0	2	0	0
HTCC2150 sp000169395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp000153445	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp000511875	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
HTCC2207 sp001438605	0	0	1	0	0	1	0	0	1	0	0	0	2	0	3	1	1	0	0	0	0	1	0	0	3	0	0	0
HTCC2207 sp002313335	0	0	0	0	1	0	0	0	2	1	1	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0
HTCC2207 sp002334915	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp002335945	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp002378645	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
HTCC2207 sp002382445	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
HTCC2207 sp002457245	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
HTCC2207 sp002469845	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp002685195	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp002685715	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp003491845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	3	0	0	6	1	0	0	0	0	0	0
HTCC2207 sp004211905	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp012960115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
HTCC2207 sp014381985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0
HTCC2207 sp017858135	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp017858295	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp018607525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp018607545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0
HTCC2207 sp018654575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp018663035	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
HTCC2207 sp018664075	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp905181925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp905182245	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
HTCC2207 sp905182265	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
HTCC2207 sp905182275	0	0	0	0	0	0	21	0	0	0	1	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0
HTCC2207 sp905182855	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
HTCC2207 sp905478725	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0
HTCC2207 sp905478975	0	0	0	0	1	0	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0
HTCC5015 sp000155715	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	0	0	0
HU2P27 sp014280935	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	2	0	0
HUN007 sp000712055	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUN007 sp002315235	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
HUN007 sp015066745	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HUN007 sp015066815	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
HUN007 sp016296165	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
HUN007 sp017438745	0	0	1	1	0	0	0	0	1	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0
HUN007 sp017848115	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
HXMU1420-13 sp017640605	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0
HXMU1420-13 sp017643365	0	0	1	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
HXMU1420-2 sp017643305	0	0	1	0	1	0	0	0	2	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
HXMU1428-3 sp017640685	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HY038 sp014117425	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0
HY158 sp009660225	0	0	12	2	8	9	6	0	17	5	6	0	28	7	4	2	9	2	1	0	17	5	0	0	6	2	2	0
Hadarchaeum sp014361095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Hadarchaeum yellowstonense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haematobacter massiliensis	0	0	0	2	0	0	87	3	2	1	14	2	8	0	43	4	13	6	8	1	4	0	4	0	4	1	67	6
Haematobacter missouriensis	0	0	1	0	0	0	11	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	4	1	3	0
Haematobacter sp002196855	0	0	1	1	0	0	4	1	0	0	0	0	0	0	3	1	0	1	0	0	1	0	1	0	1	1	3	1
Haematomicrobium sanguinis	2	0	1	0	6	2	9	2	6	2	0	0	17	0	8	0	4	0	3	0	4	4	1	1	0	2	1	2
Haematospirillum jordaniae	0	0	0	0	3	3	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Haematospirillum sp012102705	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Haematospirillum sp012102745	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Haemophilus aegyptius	0	0	0	1	2	3	4	0	0	1	3	0	1	0	9	5	3	2	0	0	0	0	0	0	0	0	0	0
Haemophilus haemolyticus	0	1	1	0	12	12	15	3	15	23	7	2	3	0	80	56	12	12	0	1	3	6	0	0	4	0	4	2
Haemophilus haemolyticus I	0	0	2	0	4	8	4	0	1	2	5	3	1	1	38	16	4	9	1	0	2	4	0	0	0	1	1	2
Haemophilus haemolyticus J	0	0	0	0	3	7	2	1	2	0	5	2	0	0	31	15	3	1	0	0	2	2	5	0	1	1	4	0
Haemophilus influenzae	0	0	0	0	1	2	0	0	0	2	1	1	0	0	3	5	0	1	0	0	0	0	1	0	0	0	0	0
Haemophilus influenzae D	1	0	0	0	0	3	2	0	0	1	0	3	0	0	17	12	1	2	0	0	3	2	1	0	0	0	0	0
Haemophilus influenzae E	0	0	0	0	3	3	5	0	1	0	0	1	0	0	11	12	3	5	0	0	0	1	6	0	0	0	5	0
Haemophilus influenzae F	1	0	0	0	2	2	0	1	0	0	0	2	0	0	7	7	2	2	0	0	0	0	0	0	0	0	0	2
Haemophilus quentini	0	0	1	1	4	10	7	2	2	8	11	3	0	0	59	21	4	7	0	0	3	3	1	0	2	1	8	1
Haemophilus seminalis	3	1	2	3	14	13	25	11	3	2	10	10	2	1	67	31	8	16	1	0	10	8	28	4	2	2	7	4
Haemophilus sp001276515	0	0	0	0	10	5	3	5	1	4	16	4	0	0	109	50	10	10	0	0	3	6	0	1	2	0	3	1
Haemophilus A parahaemolyticus	0	2	0	0	0	3	7	0	5	2	10	3	0	0	36	9	8	7	0	0	8	7	6	0	2	4	7	2
Haemophilus A parahaemolyticus A	0	0	0	1	4	2	1	0	1	3	1	0	0	0	9	15	5	1	0	0	1	2	0	0	1	0	6	1
Haemophilus A paraphrohaemolyticus	0	0	0	1	3	4	25	2	3	0	0	3	2	0	18	4	15	2	13	1	1	5	28	0	7	2	40	6
Haemophilus A sputorum	1	0	0	1	7	15	0	2	2	1	8	2	5	0	37	15	31	21	6	0	7	7	11	0	5	4	28	7
Haemophilus B ducreyi	0	0	0	0	0	0	0	0	0	2	0	1	0	0	9	5	3	0	0	0	0	0	0	0	0	0	0	0
Haemophilus D parainfluenzae	0	0	0	0	8	10	59	9	2	9	31	21	0	0	128	79	13	14	2	0	15	34	14	2	7	1	69	19
Haemophilus D parainfluenzae A	1	0	1	0	4	4	0	2	1	0	11	6	0	0	37	17	6	4	0	1	9	8	0	1	3	0	33	9
Haemophilus D parainfluenzae J	1	0	2	0	6	5	3	2	2	2	11	6	0	2	93	51	18	10	0	0	22	30	1	7	7	1	28	11
Haemophilus D parainfluenzae K	0	1	0	0	3	2	6	0	1	1	3	2	0	0	31	13	6	5	0	0	10	7	0	0	0	1	36	10
Haemophilus D parainfluenzae L	0	3	0	0	0	6	16	1	0	0	6	2	0	0	24	18	2	2	0	0	7	19	1	0	0	1	32	9
Haemophilus D parainfluenzae M	0	0	0	1	5	5	10	3	1	2	4	4	0	1	31	17	6	9	0	0	7	14	0	2	3	2	29	9
Haemophilus D parainfluenzae N	0	1	1	0	11	14	37	6	1	4	7	6	0	0	57	29	12	8	6	0	17	14	14	2	3	2	38	11
Haemophilus D pittmaniae	1	0	0	1	4	5	3	0	2	1	12	6	1	0	68	32	6	10	0	0	6	12	0	0	8	2	1	0
Haemophilus D sp001679485	1	0	0	2	8	7	3	3	1	2	3	2	0	0	44	19	5	6	4	0	17	16	0	0	0	0	45	4
Haemophilus D sp001815355	0	0	0	0	1	2	15	3	1	3	4	0	0	0	13	12	1	9	2	0	8	4	0	3	0	2	22	5
Haemophilus D sp015255025	6	0	0	0	2	5	27	1	0	2	4	1	3	0	19	20	4	6	0	0	6	11	4	0	2	1	40	3
Haemophilus D sp900755445	0	0	0	0	4	5	12	1	0	2	7	3	0	0	34	22	5	5	0	0	13	13	9	0	2	2	19	4
Haemophilus D sp900756155	0	0	0	0	6	10	9	2	0	1	6	8	0	1	24	7	4	7	0	0	3	13	1	1	4	1	41	8
Haemophilus D sp900756875	0	0	0	0	1	7	1	0	0	1	1	2	0	0	19	11	4	4	0	0	9	10	12	0	0	0	14	3
Haemophilus D sp900764435	0	0	1	2	7	8	7	1	3	6	17	5	0	0	64	60	7	12	0	0	84	58	6	0	5	0	46	7
Haemophilus D sp905205995	0	0	1	0	12	12	10	1	4	3	6	7	0	0	58	46	10	11	0	0	20	15	1	1	0	1	16	6
Haemophilus D sp905207935	4	1	0	0	5	9	12	3	3	2	9	3	0	1	50	46	9	7	0	0	6	16	4	0	3	0	33	9
Haemophilus D sp905214375	2	0	0	0	8	13	1	0	2	4	6	3	0	0	49	17	7	7	0	0	3	8	3	0	4	1	33	4
Haemophilus D sp905215245	1	1	0	0	2	2	8	0	0	0	6	3	1	0	18	4	3	3	0	0	5	10	7	1	2	0	21	12
Haemophilus E paracuniculus	0	0	0	1	2	2	0	0	1	2	1	1	0	0	13	4	3	2	0	0	1	2	0	0	0	0	0	0
Hafnia alvei	5	0	0	0	0	0	182	4	0	1	30	8	0	0	0	0	0	0	2	0	1	1	0	0	0	0	10	11
Hafnia alvei B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	4	0
Hafnia paralvei	2	0	0	0	2	0	20	0	0	0	0	0	0	0	4	0	4	2	1	0	2	1	65	5	1	0	13	14
Hafnia proteus	5	0	0	1	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	28	19	0	0	0	0	4	0
Hahella chejuensis	0	0	1	0	2	1	0	2	1	0	2	2	0	1	0	0	0	0	7	0	1	1	0	0	1	0	2	0
Hahella ganghwensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hahella sp002260525	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0
Hahella sp004135205	0	0	6	4	0	1	1	0	1	0	0	0	0	0	2	0	2	0	0	0	6	3	0	0	2	1	2	0
Hahella sp018986435	0	0	1	0	1	0	0	0	1	0	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0
Hakubanella thermoalkaliphilus	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Haladaptatus cibarius	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Haladaptatus litoreus	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0
Haladaptatus paucihalophilus	0	0	1	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1
Haladaptatus sp001625445	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	0	0	0
Haladaptatus sp003298465	0	0	2	1	0	2	0	0	3	1	3	0	3	0	2	0	0	0	3	0	0	0	0	0	0	1	2	1
Halalkaliarchaeum desulfuricum	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Halalkalibacillus halophilus	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Halalkalibacillus A sediminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Halalkalicoccus jeotgali	0	0	0	0	1	1	0	0	1	1	0	0	14	1	2	1	0	0	0	0	4	1	0	0	0	0	3	0
