Species	BAN001.A0101.SG1.1_5M	BAN001.A0101.SG1.1_5M_over50bp	BAN001.A0101.SG1.1_5M_under50bp	BAN001.A0102.SG1.4_5M	BAN001.A0102.SG1.4_5M_over50bp	BAN001.A0102.SG1.4_5M_under50bp	CDM019.A0101.SG1.1_5M	CDM019.A0101.SG1.1_5M_over50bp	CDM019.A0101.SG1.1_5M_under50bp	CDM019.A0102.SG1.4_5M	CDM019.A0102.SG1.4_5M_over50bp	CDM019.A0102.SG1.4_5M_under50bp	CDM020.A0101.SG1.1_5M	CDM020.A0101.SG1.1_5M_over50bp	CDM020.A0101.SG1.1_5M_under50bp	CDM020.A0102.SG1.4_5M	CDM020.A0102.SG1.4_5M_over50bp	CDM020.A0102.SG1.4_5M_under50bp	FUM002.A0101.SG1.1_5M	FUM002.A0101.SG1.1_5M_over50bp	FUM002.A0101.SG1.1_5M_under50bp	FUM002.A0102.SG1.5_5M	FUM002.A0102.SG1.5_5M_over50bp	FUM002.A0102.SG1.5_5M_under50bp	FUM003.A0101.SG1.1_5M	FUM003.A0101.SG1.1_5M_over50bp	FUM003.A0101.SG1.1_5M_under50bp	FUM003.A0102.SG1.4_5M	FUM003.A0102.SG1.4_5M_over50bp	FUM003.A0102.SG1.4_5M_under50bp	GDN001.A0101.SG1.1_5M	GDN001.A0101.SG1.1_5M_over50bp	GDN001.A0101.SG1.1_5M_under50bp	GDN001.A0102.SG1.3_5M	GDN001.A0102.SG1.3_5M_over50bp	GDN001.A0102.SG1.3_5M_under50bp	GOY005.A0101.SG1.2_5M	GOY005.A0101.SG1.2_5M_over50bp	GOY005.A0101.SG1.2_5M_under50bp	GOY005.A0103.SG1.4_5M	GOY005.A0103.SG1.4_5M_over50bp	GOY005.A0103.SG1.4_5M_under50bp	GOY006.A0101.SG1.2_5M	GOY006.A0101.SG1.2_5M_over50bp	GOY006.A0101.SG1.2_5M_under50bp	GOY006.A0102.SG1.5_5M	GOY006.A0102.SG1.5_5M_over50bp	GOY006.A0102.SG1.5_5M_under50bp	PES001.B0101.SG1.3_5M	PES001.B0101.SG1.3_5M_over50bp	PES001.B0101.SG1.3_5M_under50bp	PES001.B0102.SG1.5_5M	PES001.B0102.SG1.5_5M_over50bp	PES001.B0102.SG1.5_5M_under50bp	VLD001.A0101.SG1.1_5M	VLD001.A0101.SG1.1_5M_over50bp	VLD001.A0101.SG1.1_5M_under50bp	VLD001.A0102.SG1.2_5M	VLD001.A0102.SG1.2_5M_over50bp	VLD001.A0102.SG1.2_5M_under50bp
Ventrenecus avicola	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrenecus sp017476885	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrenecus sp900549625	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
Ventrenecus sp902766135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
Ventrenecus sp904374795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	1	2	1	1	8	6	2
Ventrenecus sp905205665	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrenecus stercoripullorum	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Ventricola gallistercoris	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0	5	2	3	2	0	2	1	0	1	1	1	0	1	1	0	1	0	1	2	1	1	1	1	0	2	2	0	3	2	1
Ventricola intestinavium	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	4	2	2	4	2	2	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	2	1	1	1	1	0	1	0	1
Ventricola sp002395225	0	0	0	0	0	0	3	3	0	3	2	1	5	4	1	3	3	0	16	13	3	11	10	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	1	3	1	2	2	1	1	0	0	0	5	4	1	4	4	0
Ventricola sp004555535	0	0	0	0	0	0	3	1	2	2	2	0	2	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	2	1	1	0	0	0	5	0	5	2	0	2
Ventricola sp004556985	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0
Ventricola sp004557905	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	6	6	0	2	0	2	0	0	0	0	0	0	3	3	0	1	1	0	0	0	0	1	1	0	1	0	1	1	0	1
Ventricola sp015056305	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	0	3	3	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	0	2	0	2	0	0	0	4	2	2	2	1	1	1	1	0	0	0	0	0	0	0	1	1	0
Ventricola sp017397695	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Ventricola sp017436605	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	1	3	1	2	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	1	0	2	2	0	0	0	0	2	1	1	1	1	0
Ventricola sp017458865	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0
Ventricola sp017460325	0	0	0	0	0	0	10	10	0	4	4	0	5	5	0	2	2	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	3	1	2	2	0	0	0	0	0	0	0	4	4	0	3	1	2
Ventricola sp017469025	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	0	0	1	1	0	2	1	1	0	0	0	0	0	0	3	3	0	1	0	1
Ventricola sp017476605	0	0	0	0	0	0	16	16	0	14	12	2	7	7	0	13	10	3	7	5	2	8	6	2	2	1	1	0	0	0	2	2	0	2	1	1	1	1	0	0	0	0	7	6	1	2	2	0	2	2	0	3	1	2	11	8	3	8	4	4
Ventricola sp017484085	0	0	0	0	0	0	2	2	0	1	1	0	1	1	0	0	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	2	2	0	1	1	0	0	0	0	2	2	0	2	2	0	0	0	0
Ventricola sp017521565	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	4	3	1	2	1	1
Ventricola sp017545905	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	0	0	0
Ventricola sp017936375	0	0	0	0	0	0	0	0	0	2	1	1	2	1	1	1	1	0	2	2	0	1	1	0	0	0	0	0	0	0	5	5	0	2	1	1	2	2	0	0	0	0	8	7	1	4	4	0	5	3	2	1	1	0	0	0	0	1	1	0
Ventricola sp017937505	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	1	0	1	2	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3	0	1	0	1	1	0	1	0	0	0	0	0	0
Ventricola sp017938795	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	2	2	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	1	2	1	1	1	1	0	1	1	0	0	0	0	1	1	0	0	0	0
Ventricola sp900542395	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	5	5	0	1	1	0	0	0	0	0	0	0	5	1	4	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Ventricola sp900542445	0	0	0	0	0	0	1	1	0	2	2	0	2	1	1	0	0	0	1	1	0	1	0	1	2	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Ventricola sp900548125	0	0	0	1	0	1	1	0	1	2	1	1	1	1	0	1	0	1	6	5	1	5	4	1	3	3	0	0	0	0	0	0	0	0	0	0	5	5	0	3	3	0	4	3	1	1	0	1	3	3	0	2	1	1	2	1	1	2	2	0
Ventricola sp902767305	0	0	0	0	0	0	4	4	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	3	3	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1
Ventricola sp902781095	0	0	0	0	0	0	1	0	1	0	0	0	4	2	2	1	1	0	8	5	3	4	1	3	0	0	0	0	0	0	10	7	3	2	2	0	0	0	0	0	0	0	7	4	3	3	2	1	5	5	0	2	1	1	11	11	0	1	1	0
Ventrimonas merdavium	0	0	0	0	0	0	2	1	1	1	0	1	1	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	4	4	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	1	0	1	0	0	0
Ventrimonas sp003478505	0	0	0	0	0	0	5	4	1	17	13	4	1	1	0	2	1	1	3	2	1	2	2	0	2	1	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Ventrimonas sp003480315	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Ventrimonas sp003481825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0
Ventrimonas sp003506385	0	0	0	0	0	0	1	0	1	2	2	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrimonas sp003611875	0	0	0	0	0	0	4	3	1	2	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	3	1	2	0	0	0
Ventrimonas sp003669055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0	0	0	0
Ventrimonas sp004554205	0	0	0	0	0	0	8	7	1	5	5	0	0	0	0	0	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	1	1	0	2	1	1	0	0	0	0	0	0	1	1	0
Ventrimonas sp009911065	0	0	0	1	1	0	2	2	0	3	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Ventrimonas sp900538475	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Ventrimonas sp900540335	0	0	0	0	0	0	1	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	0	2
Ventrimonas sp900555625	0	0	0	0	0	0	7	7	0	4	1	3	0	0	0	3	3	0	1	1	0	0	0	0	0	0	0	2	0	2	0	0	0	2	0	2	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	2	2	0	1	0	1	0	0	0
Ventrimonas sp900770535	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrimonas sp910575255	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	1	0	1	1	0	0	0	0	1	1	0
Ventrimonas sp910577655	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0
Ventrimonas sp910577765	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0
Ventrimonas sp910584845	0	0	0	0	0	0	1	1	0	3	3	0	1	1	0	1	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	1	0	1	0	0	0
Ventrimonas sp910586205	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	1	0	2	2	0	3	3	0	1	0	1	0	0	0	1	1	0
Ventrimonas sp910586255	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	2	2	0	1	1	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	0	1	0	1
Ventrimonas sp910588875	0	0	0	0	0	0	2	1	1	3	2	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Ventrisoma faecale	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2	2	0	3	1	2	2	1	1	0	0	0	0	0	0	0	0	0	1	0	1
Ventrousia excrementavium	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
Ventrousia sp905215125	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	2	2	0	1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	0	0	0	4	3	1	0	0	0	2	2	0	1	1	0
Vermiphilus pyriformis	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verruco-01 sp001604565	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	5	5	0	2	2	0	0	0	0
Verruco-01 sp001604585	0	0	0	0	0	0	5	4	1	6	3	3	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0	1	0	1	0	0	0	1	1	0	2	2	0	1	1	0	3	1	2	5	2	3	0	0	0	1	1	0	0	0	0	2	1	1
Verruco-01 sp016928295	0	0	0	0	0	0	4	2	2	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucomicrobium sp000739635	0	0	0	0	0	0	1	0	1	5	2	3	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1
Verrucomicrobium sp000739655	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	1	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Verrucomicrobium sp009885275	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Verrucomicrobium spinosum	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	1	2	0	0	0	5	4	1	2	1	1	1	1	0	0	0	0	0	0	0	1	0	1	2	0	2	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0
Verticiella sediminum	0	0	0	0	0	0	1	1	0	1	0	1	2	2	0	2	2	0	3	1	2	3	0	3	8	6	2	9	8	1	13	6	7	1	1	0	4	2	2	2	0	2	7	5	2	2	1	1	3	3	0	2	1	1	2	0	2	3	1	2
Verticiella sp018904615	0	0	0	31	21	10	1	1	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	4	2	2	4	1	3	1	0	1	0	0	0	3	1	2	0	0	0	4	2	2	2	1	1	1	1	0	2	1	1	5	4	1	0	0	0
Vesicomyosocius endoextente	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vesicomyosocius okutanii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vesicomyosocius sp014706615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vespertiliibacter pulmonis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	3	1	2	3	1	2	1	1	0	1	0	1	0	0	0	0	0	0	2	2	0	2	2	0
Vibrio aerogenes	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	3	3	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	3	3	0	1	0	1	4	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio aestivus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio aestuarianus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	1	1	0	1	0	1	0	0	0	1	1	0	1	1	0	1	0	1
Vibrio agarilyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio alfacsensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio alginolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	11	11	0	0	0	0	0	0	0	0	0	0	3	1	2
Vibrio algivorus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	8	0	17	15	2	0	0	0	3	3	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
Vibrio anguillarum	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio aphrogenes	3	3	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio aquaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	2	2	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio aquimaris	0	0	0	0	0	0	0	0	0	1	1	0	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio astriarenae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio atlanticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio atypicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Vibrio azureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	2	0	1	0	1	2	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio barjaei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio bathopelagicus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio bivalvicida	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio brasiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0
Vibrio breoganii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio campbellii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio caribbeanicus	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio casei	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	3	2	1	3	1	2	0	0	0	0	0	0	1	0	1	0	0	0
Vibrio celticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio chagasii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio chagasii A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio cholerae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	1	12	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Vibrio cidicii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
